date,year,portfolio_return,portfolio_return_gross,benchmark_return,alpha,transaction_cost,turnover,cash_drag_pct,sl_triggered_rate,ic_spearman,q1_ret,q2_ret,q3_ret,q4_ret,q5_ret,q_monotonic,top_decile_return,bottom_decile_return,long_short_return,portfolio_return_tuned,turnover_tuned,transaction_cost_tuned,top_sector,top_sector_weight,sector_hhi,top_picks,train_period,test_year
20171113,2017,0.026604024166801965,0.029383359236741277,-0.03068824215595367,0.057292266322755636,0.0027,0.9,0.0002627499999999783,0.0,-0.011042881180905547,0.04130124275868425,0.02460820577242388,0.032847901605585414,0.02722268216017547,0.0061193851350149495,0,0.023335877824842546,0.06478004456795439,-0.04144416674311184,0.05936488150064645,0.8,0.0024000000000000002,UNMAPPED_SECTOR,0.3,0.16000000000000003,001200(유진투자증권):+14.6% | 114810(한솔아이원스):-3.2% | 040610(SG&G):+5.8% | 021320(KCC건설):-13.1% | 131370(알서포트):+22.6% | 003470(유안타증권):+13.5% | 002210(동성제약):-15.0% | 005160(동국산업):+1.0% | 003530(한화투자증권):+3.2% | 092600(앤씨앤):-0.2%,2015-2016,2017
20171212,2017,0.006998506344843003,0.010028592121206737,0.01024470021908841,-0.0032461938742454066,0.003,1.0,0.50018685,0.0,-0.042756906212691695,0.08188207554475961,0.09106963797390524,0.059517067434728954,0.07960378724456252,0.042122320208342987,0,0.04979169965287553,0.09089002845744573,-0.0410983288045702,0.007604523500115867,0.8,0.0024000000000000002,봉제의복제조업,0.2,0.20000000000000004,088130(동아엘텍):+0.4% | 060240(스타코링크):+3.2% | 215790(이노인스트루먼트):+10.8% | 114120(크루셜텍):-2.8% | 084870(TBH글로벌):-1.6%,2015-2016,2017
20180102,2018,0.07894979866936636,0.07948954344108698,0.02263803680981602,0.056311761859550336,0.0005,1.0,0.0002837999999999452,0.0,0.16681595385095083,0.056020922856804496,0.08973586770094082,0.11483820209380383,0.1175846985835151,0.11982988416881218,1,0.10788564261252616,0.026469677494952906,0.08141596511757325,0.07894979866936636,1.0,0.0005,특수목적용기계제조업,0.2,0.12000000000000002,036200(유니셈):+15.9% | 122350(삼기):+1.2% | 100700(세운메디칼):+41.2% | 036540(SFA반도체):+8.2% | 065130(탑엔지니어링):-7.4% | 032620(유비케어):+5.5% | 000540(흥국화재):+18.8% | 035150(백산):+0.8% | 016090(대현):-5.5% | 065510(휴비츠):+0.7%,2016-2017,2018
20180131,2018,-0.05365964722116989,-0.051097610770249546,-0.06875037494750735,0.01509072772633746,0.0027,0.9,0.0004226499999999689,0.0,0.07885061736815971,-0.07023414763880431,-0.0788082207361332,-0.06264788172131744,-0.07333985172977762,-0.05808367499037606,0,-0.06832354836808682,-0.08115065264181598,0.012827104273729156,-0.04832164601330724,0.8,0.0024000000000000002,반도체제조업,0.2,0.14,065130(탑엔지니어링):+2.8% | 099440(스맥):-9.1% | 067310(하나마이크론):-3.9% | 037950(엘컴텍):+4.2% | 004150(한솔홀딩스):-0.9% | 052770(아이톡시):-16.0% | 061250(화일약품):+8.1% | 171090(선익시스템):-20.4% | 000390(삼화페인트):-10.8% | 072020(중앙백신):-5.0%,2016-2017,2018
20180306,2018,0.028285805077786108,0.03137994491252367,-0.0061843715776588315,0.03447017665544494,0.003,1.0,0.5001519,0.0,-0.01792224785217554,0.06023559951219012,0.043920355907492166,-0.0033630078870344905,0.022020640553635194,0.023311984751834894,0,0.02761568740801454,0.055591957241821296,-0.027976269833806758,0.018411269817784293,1.0,0.003,의약품제조업,0.4,0.28,108860(셀바스AI):+29.7% | 012790(신일제약):+14.5% | 088130(동아엘텍):-7.1% | 089470(HDC현대EP):-3.1% | 009290(광동제약):-2.6%,2016-2017,2018
20180404,2018,-0.0013288782549198963,0.0010736986217722627,0.02660919167692999,-0.027938069931849885,0.0024000000000000002,0.8,0.500165,0.0,0.1350035863948412,-0.008070766324035847,-0.0017142970127082518,0.02931987043350592,-0.004978186222698737,0.02695733819486453,0,0.02510162782080757,-0.04621143760216946,0.07131306542297702,0.03291963286013022,1.0,0.003,소프트웨어개발및공급업,0.4,0.28,205100(엑셈):+1.6% | 264900(크라운제과):+11.2% | 131370(알서포트):+3.5% | 086980(쇼박스):-14.3% | 009290(광동제약):-0.9%,2016-2017,2018
20180504,2018,0.07034847289793911,0.0729234892721924,0.0029044988161011087,0.067443974081838,0.0024000000000000002,0.8,0.50011155,0.0,-0.0011288947953639683,0.015632729733888896,0.011479894148120525,0.011025805284747748,0.00141448858729769,0.04499528264738225,0,0.042909944432057916,0.018613332104260548,0.024296612327797368,0.03445014236116517,0.8,0.0024000000000000002,1차철강제조업,0.2,0.20000000000000004,012610(경인양행):+36.0% | 228340(동양파일):+3.3% | 008260(NI스틸):+42.7% | 003160(디아이):-2.1% | 131370(알서포트):-6.9%,2016-2017,2018
20180607,2018,0.003978323172980858,0.006393667976123724,-0.07073378033808675,0.0747121035110676,0.0024000000000000002,0.8,0.00021959999999998647,0.0,0.161504952843319,-0.08714780866442973,-0.08106348785848443,-0.1102860059140231,-0.06188002276316791,-0.058133837426008764,0,-0.06144466704661131,-0.12159153076762357,0.06014686372101225,-0.004283331729763473,0.7,0.0021,UNMAPPED_SECTOR,0.2,0.14,036540(SFA반도체):-6.8% | 123890(한국자산신탁):-2.0% | 131370(알서포트):+4.7% | 009310(참엔지니어링):-1.9% | 061250(화일약품):-1.1% | 175330(JB금융지주):-8.5% | 008260(NI스틸):+43.7% | 047770(코데즈컴바인):-14.8% | 042510(라온시큐어):+2.9% | 054620(APS):-9.6%,2016-2017,2018
20180709,2018,0.06568339072934792,0.06824718397087792,0.006707317073170849,0.058976073656177075,0.0024000000000000002,0.8,0.5001099,0.0,0.13939746452433277,-0.0322939892248976,-0.020423599948579896,0.006883484607934511,-0.0036434291680941125,-0.007378507342677581,0,-0.005318174897073279,-0.01734318960633392,0.01202501470926064,0.034490951779297285,0.8,0.0024000000000000002,특수목적용기계제조업,0.4,0.28,175330(JB금융지주):+10.9% | 078070(유비쿼스홀딩스):+33.2% | 232140(와이씨):+11.8% | 007810(코리아써키트):+2.8% | 078150(HB테크놀러지):+9.6%,2016-2017,2018
20180807,2018,0.04002827822334898,0.04315775147778232,-0.009758395585167334,0.04978667380851631,0.003,1.0,0.0002591499999999858,0.0,-0.061147538626997885,0.022939603739410876,0.030555455343635355,0.03431028135501464,0.0018858817698440098,0.008343801098425578,0,0.02724768344890496,0.03002784968559499,-0.0027801662366900293,0.006366735058158435,1.0,0.003,기초의약물질및생물학적제제제조업,0.1,0.10000000000000003,005720(넥센):-6.9% | 187420(HLB제넥스):+14.5% | 001380(SG글로벌):+16.1% | 001340(PKC):-3.7% | 009290(광동제약):+1.6% | 206650(유바이오로직스):+4.7% | 215790(이노인스트루먼트):-1.4% | 041460(한국전자인증):+2.5% | 023600(삼보판지):+12.5% | 004440(삼일씨엔에스):+3.3%,2016-2017,2018
20180906,2018,0.046606518185811074,0.04849380703848036,-0.050666032350142665,0.09727255053595374,0.0018,0.6,0.50017345,0.0,0.1738372632462267,-0.13596196824685222,-0.07861990715590186,-0.11849853914895196,-0.08718951336381947,-0.07895944693919077,0,-0.07253466566100226,-0.16558873618757725,0.09305407052657498,-0.026995335044689317,0.8,0.0024000000000000002,의약품제조업,0.4,0.28,252500(세화피앤씨):+6.9% | 101330(모베이스):+18.6% | 206650(유바이오로직스):-14.9% | 009290(광동제약):-16.0% | 004720(팜젠사이언스):+53.9%,2016-2017,2018
20181012,2018,-0.0023999999999999577,0.0,-0.027919962773383045,0.025519962773383087,0.0024000000000000002,0.8,1.0,0.0,0.1270244282603484,-0.0706650170230052,-0.043980619077726116,-0.04378501770062895,-0.029780718167896576,-0.02104433621983044,1,-0.03430447132206517,-0.03899363016074461,0.004689158838679444,-0.0023999999999999577,0.8,0.0024000000000000002,소프트웨어개발및공급업,0.2,0.20000000000000004,206650(유바이오로직스):+7.1% | 100700(세운메디칼):-6.5% | 097230(HJ중공업):-70.5% | 052420(오성첨단소재):+7.1% | 203650(드림시큐리티):-12.3%,2016-2017,2018
20181112,2018,-0.03562875038416147,-0.032726931177694533,-0.02533416798615462,-0.010294582398006846,0.003,1.0,0.50013565,0.0,0.18798391281642127,-0.029501981786519305,-0.013763272698847777,0.04822990241992106,0.05815047890482683,0.033350546344892054,0,0.03128078409432482,-0.033006589114696276,0.06428737320902109,-0.0032124158990830542,1.0,0.003,UNMAPPED_SECTOR,0.4,0.28,123890(한국자산신탁):+6.2% | 027050(코리아나):+11.0% | 000540(흥국화재):-34.3% | 214150(클래시스):-4.2% | 007810(코리아써키트):-11.4%,2016-2017,2018
20181211,2018,-0.0030000000000000027,0.0,0.0011334013374135754,-0.004133401337413578,0.003,1.0,1.0,0.0,0.1819428631960474,0.01927483865478233,0.021123966796949115,0.054468096438360536,0.06622596178271464,0.06169979011171502,0,0.053659970312682846,0.009790525746057141,0.043869444566625705,-0.0018000000000000238,0.6,0.0018,기타금융업,0.4,0.28,085620(미래에셋생명):+13.0% | 131370(알서포트):+11.9% | 005720(넥센):+8.6% | 015860(일진홀딩스):+44.6% | 088800(에이스테크):+45.9%,2016-2017,2018
20190102,2019,-0.0004999999999999449,0.0,0.10711381326724223,-0.10761381326724218,0.0005,1.0,1.0,0.0,-0.12404662873400875,0.1328214259335366,0.14719341343896064,0.13045586128417586,0.10090868997764346,0.10876505215146888,0,0.07260320546390461,0.13879108479639787,-0.06618787933249326,-0.0004999999999999449,1.0,0.0005,"구조용금속제품,탱크및증기발생기제조업",0.2,0.20000000000000004,069260(TKG휴켐스):-1.7% | 054950(제이브이엠):+25.5% | 023910(대한약품):+1.4% | 112610(씨에스윈드):+8.8% | 200130(콜마비앤에이치):+18.8%,2017-2018,2019
20190131,2019,0.005970294992504899,0.00899728685306419,-0.024554898737276565,0.030525193729781464,0.003,1.0,0.0019293000000000227,0.0,0.18538581333554435,-0.04234583486403251,0.02074991892881813,0.009080554025380208,0.026849539765603694,0.057435116752698634,0,0.08427105098562325,-0.05115727072540353,0.13542832171102678,0.10542418466282277,0.9,0.0027,기타금융업,0.2,0.16000000000000006,161580(필옵틱스):-2.3% | 214430(아이쓰리시스템):+13.5% | 183300(코미코):+3.2% | 082740(한화엔진):-10.5% | 222800(심텍):-8.6% | 052330(코텍):-1.4% | 014680(한솔케미칼):+1.6% | 005850(에스엘):+4.0% | 003030(세아제강지주):-3.8% | 017810(풀무원):+13.4%,2017-2018,2019
20190307,2019,0.04653015609903943,0.04841730725209325,0.028005880876394107,0.018524275222645326,0.0018,0.6,0.5004136,0.0,0.04602881493167459,0.03881560390284669,0.06237792568514718,0.08263216204715629,0.06198329835152102,0.036314990417684774,0,0.05781366946638883,0.018192950345193686,0.03962071912119514,0.054298370093530224,0.8,0.0024000000000000002,기타화학제품제조업,0.4,0.28,112610(씨에스윈드):+19.9% | 082740(한화엔진):-0.1% | 092730(네오팜):+0.7% | 069260(TKG휴켐스):+13.8% | 214430(아이쓰리시스템):+14.2%,2017-2018,2019
20190405,2019,-0.05967008351974834,-0.056840605335755655,-0.022778010325101294,-0.036892073194647046,0.003,1.0,0.0013784999999999492,0.0,0.15768035440454026,-0.05666449816485925,-0.05992285702318966,-0.012073235208670883,-0.01255423948713865,-0.03250422246619121,0,-0.02557993173815292,-0.06578437945618452,0.040204447718031604,-0.06302161944319928,0.9,0.0027,특수목적용기계제조업,0.2,0.12000000000000002,001430(세아베스틸지주):-10.3% | 222800(심텍):-4.5% | 200130(콜마비앤에이치):-0.2% | 140860(파크시스템스):+2.5% | 300720(한일시멘트):-2.3% | 005850(에스엘):-32.4% | 161580(필옵틱스):+16.7% | 222080(씨아이에스):-9.7% | 298020(효성티앤씨):-10.1% | 003350(한국화장품제조):-6.6%,2017-2018,2019
20190508,2019,0.06740656652246702,0.06997450533527165,-0.042405854006782095,0.10981242052924911,0.0024000000000000002,0.8,0.5009248,0.0,-0.030495968843402145,0.027150136934833778,-0.008560177506361758,0.017961242302822603,-0.013166150403643032,0.010473356741636384,0,0.022832862183941028,0.038407936623072673,-0.015575074439131645,-0.021004909399359728,0.6,0.0018,전자부품제조업,0.4,0.28,214430(아이쓰리시스템):-10.5% | 131290(티에스이):+40.5% | 058470(리노공업):+7.5% | 215000(골프존):+29.1% | 222080(씨아이에스):+3.5%,2017-2018,2019
20190607,2019,0.09226406856211344,0.09489180890348174,0.0010437246058077054,0.09122034395630574,0.0024000000000000002,0.8,0.00179549999999995,0.0,0.1650386580980733,-0.08589735590559,-0.08281530989556875,-0.06131841398964938,-0.06938555696688824,-0.036891375453299034,0,-0.025247042817960117,-0.09599598934067002,0.07074894652270991,-0.04428009235578578,0.6,0.0018,전자부품제조업,0.3,0.18000000000000005,183300(코미코):-12.3% | 272290(이녹스첨단소재):-5.2% | 014680(한솔케미칼):+0.1% | 200130(콜마비앤에이치):+2.4% | 214430(아이쓰리시스템):-6.3% | 069260(TKG휴켐스):+3.0% | 140410(메지온):-17.2% | 263050(유틸렉스):-29.2% | 003030(세아제강지주):+162.3% | 058470(리노공업):-2.7%,2017-2018,2019
20190708,2019,-0.026081088063469537,-0.024324872834571774,-0.05637683857754616,0.030295750514076625,0.0018,0.6,0.500761,0.0,0.07586043149446992,-0.12178080438408688,-0.10602343913204024,-0.1163954079331766,-0.11863956329728739,-0.10390105430549285,0,-0.07842679808062991,-0.11843661426521246,0.04000981618458255,-0.021884323262303496,0.4,0.0012000000000000001,특수목적용기계제조업,0.4,0.28,183300(코미코):-6.7% | 185750(종근당):-9.3% | 058470(리노공업):-10.3% | 161580(필옵틱스):+11.7% | 003230(삼양식품):-9.9%,2017-2018,2019
20190806,2019,-0.0018000000000000238,0.0,0.04352630125093726,-0.045326301250937284,0.0018,0.6,1.0,0.0,-0.29926663617078453,0.18770923010518906,0.1570748091315545,0.1236944152956044,0.06907507025562816,0.051759634994106116,0,0.05673760627522405,0.21369703936438522,-0.15695943308916116,-0.0018000000000000238,0.6,0.0018,기초의약물질제조업,0.2,0.20000000000000004,183300(코미코):+11.2% | 185750(종근당):+3.3% | 069260(TKG휴켐스):-3.8% | 200130(콜마비앤에이치):+1.7% | 215000(골프존):+2.4%,2017-2018,2019
20190905,2019,0.014133343981059365,0.0156568292248967,0.01648767206171531,-0.002354328080655943,0.0015,0.5,0.0018040000000000278,0.0,0.03058136001668724,-0.0009159205734005843,0.004261868859129592,0.0004058497063819791,-0.0052461029905517004,0.004066935945820012,0,0.001022987374557642,0.027406883113324676,-0.026383895738767035,0.03738227610377409,0.5,0.0015,특수목적용기계제조업,0.2,0.12000000000000002,185750(종근당):+2.7% | 069260(TKG휴켐스):+2.3% | 200130(콜마비앤에이치):-3.1% | 014680(한솔케미칼):+4.1% | 215000(골프존):-7.1% | 183300(코미코):-6.8% | 138690(엘아이에스):-4.0% | 079160(CJ CGV):-7.0% | 222800(심텍):+39.2% | 280360(롯데웰푸드):-4.7%,2017-2018,2019
20191010,2019,0.01527964575028995,0.015279645750289995,0.05331101190476195,-0.038031366154472,0.0,0.0,0.5007630000000001,0.0,-0.008727989107912762,0.03417289091426845,0.04415859591289677,0.041973715116279404,0.03805310092856983,0.025217422618532524,0,0.021909153359124762,0.03979457257655076,-0.017885419217425997,0.014670477962839712,0.19999999999999996,0.0005999999999999998,기타화학제품제조업,0.2,0.20000000000000004,183300(코미코):+9.6% | 069260(TKG휴켐스):+1.3% | 280360(롯데웰푸드):-13.3% | 215000(골프존):+7.4% | 185750(종근당):+10.2%,2017-2018,2019
20191108,2019,0.00676061462749078,0.009486227441582916,-0.018012926924027894,0.024773541551518674,0.0027,0.9,0.0019023000000000234,0.0,0.12446660812153221,-0.06977074646845363,-0.026738576600741405,0.04663790277225527,-0.01820539951900001,-0.030920061810327484,0,-0.016918685385073875,-0.0811072810463071,0.06418859566123322,-0.023213188214795455,0.8,0.0024000000000000002,특수목적용기계제조업,0.4,0.22000000000000008,232140(와이씨):+10.6% | 268280(미원에스씨):+0.4% | 183300(코미코):-12.1% | 042700(한미반도체):-4.5% | 298040(효성중공업):-11.5% | 089970(브이엠):+6.5% | 003230(삼양식품):-4.9% | 014820(동원시스템즈):-10.3% | 053210(스카이라이프):-5.9% | 038060(루멘스):+41.0%,2017-2018,2019
20191209,2019,-0.0005557482354219268,0.0018486886172596115,0.06844585116714041,-0.06900159940256234,0.0024000000000000002,0.8,0.500973,0.0,-0.028578842496509903,0.05263151819340916,0.0766570508484304,0.08681405407469726,0.07885054154325644,0.04782878277196789,0,0.044083814222908406,0.02015449343287989,0.023929320790028515,0.01700561108210752,0.4,0.0012000000000000001,1차철강제조업,0.2,0.20000000000000004,183300(코미코):+16.8% | 272290(이녹스첨단소재):+10.2% | 215000(골프존):-12.4% | 003850(보령):-4.1% | 002240(고려제강):-8.5%,2017-2018,2019
20200102,2020,0.004267780739310778,0.004770165822221809,0.0011365593249526018,0.0031312214143581762,0.0005,1.0,0.0005167000000000366,0.0,0.0262752979919317,-0.019758684539273725,-0.0021115851564573553,-0.03607711194631628,-0.026842973173816776,2.1752391234579518e-05,0,0.021310447825094503,-0.025757829560403053,0.047068277385497556,0.004267780739310778,1.0,0.0005,UNMAPPED_SECTOR,0.1,0.10000000000000003,001045(CJ우):-0.2% | 179290(엠아이텍):-3.4% | 203690(아크솔루션스):-6.4% | 009470(삼화전기):+17.1% | 090360(로보스타):-10.5% | 002150(도화엔지니어링):-5.4% | 037460(삼지전자):+1.1% | 245620(EDGC):+0.4% | 217480(에스디생명공학):+11.1% | 001540(안국약품):+0.9%,2018-2019,2020
20200204,2020,0.02036203651419699,0.022202000114403,-0.04317462501720104,0.06353666153139803,0.0018,0.6,0.50011235,0.0,-0.09018178035072603,-0.02097926458872028,-0.00631202334529994,-0.03477883856760886,-0.039076905446168035,-0.04164028379029306,0,-0.030375271821013648,-0.0042470711258817545,-0.026128200695131894,0.02036203651419699,0.6,0.0018,전자부품제조업,0.4,0.28,307930(컴퍼니케이):+3.2% | 179290(엠아이텍):-11.5% | 054210(이랜텍):-12.2% | 151910(SBW생명과학):-1.7% | 203690(아크솔루션스):+44.4%,2018-2019,2020
20200304,2020,0.14004555296771026,0.1427882447551225,-0.16643296300291233,0.3064785159706226,0.0024000000000000002,0.8,0.5002304,0.0,0.12487984113033461,-0.0916339322542137,-0.08077402175189258,-0.10828742577893323,-0.07251885453835122,-0.06749849577533756,0,-0.05375401787943144,-0.04243931840065064,-0.011314699478780797,0.19710280494554278,0.6,0.0018,UNMAPPED_SECTOR,0.2,0.20000000000000004,179290(엠아이텍):+12.4% | 244460(올리패스):-30.0% | 041140(넥슨지티):+186.6% | 033240(자화전자):-27.6% | 100790(미래에셋벤처투자):+1.4%,2018-2019,2020
20200402,2020,0.09565754773650381,0.09895441096941202,0.09756728778467916,-0.0019097400481753457,0.003,1.0,0.5001388,0.0,0.28598239509100876,0.14190520894144823,0.18594975351441698,0.2411519264813842,0.2402049355648509,0.28612723000284507,0,0.29549269439324266,0.11666965147238545,0.1788230429208572,0.12547475186005053,1.0,0.003,기초의약물질제조업,0.2,0.20000000000000004,225570(넥슨게임즈):+21.5% | 085370(루트로닉):+14.4% | 036930(주성엔지니어링):+18.4% | 049960(쎌바이오텍):+21.5% | 035150(백산):+23.1%,2018-2019,2020
20200507,2020,0.12608358708980383,0.12879268954471118,0.1421048494851842,-0.016021262395380376,0.0024000000000000002,0.8,0.0005597000000000518,0.0,0.1864083094023952,0.07177393123689287,0.09097021576195459,0.11913525217876747,0.1292361633376912,0.13903825050662125,1,0.1533890589295226,0.07530232863550608,0.07808673029401651,0.15994877782200678,0.6,0.0018,통신및방송장비제조업,0.2,0.14,085370(루트로닉):-1.4% | 049070(인탑스):+10.3% | 191420(테고사이언스):+39.7% | 033240(자화전자):+0.0% | 123860(아나패스):+19.1% | 144960(뉴파워프라즈마):+19.5% | 061040(알에프텍):+12.8% | 089890(코세스):+3.9% | 225570(넥슨게임즈):-1.5% | 121600(나노신소재):+26.5%,2018-2019,2020
