date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_21d_lag1_close
20220808,2022,012200,계양전기,일반목적용기계제조업,3250,3076.0,9997000.0,2361.0,,,105950000000,0.5264998216097906,1.439099604397995,10.0,-0.02405246548004325
20220907,2022,007860,서연,기타금융업,6420,1557.0,9995940.0,5958.0,5036.0,20221013,150740598480,0.5374686735313179,2.4100988498474507,1.0,-0.15473872094927288
20220907,2022,214270,FSN,소프트웨어개발및공급업,4165,2400.0,9996000.0,4163.0,3923.0,20221108,116222459080,0.5415374552138266,2.3081053640129316,2.0,-0.05770334287858625
20220907,2022,241820,피씨엘,의료용품및기타의약관련제품제조업,13800,724.0,9991200.0,78716.0,59214.0,20221014,145854932400,0.5442139214557582,2.079176295788901,3.0,-0.24776026462405998
20220907,2022,354200,엔젠바이오,"그외기타전문,과학및기술서비스업",8240,1213.0,9995120.0,7830.0,7593.0,20221028,103023994880,0.5365660773189698,1.902958551023173,4.0,-0.030162486010389178
20220907,2022,332570,PS일렉트로닉스,전자부품제조업,4100,2439.0,9999900.0,4045.0,3657.0,20221129,152279559600,0.5298314298434459,1.8921522816494583,5.0,-0.09601559684568606
20221012,2022,100790,미래에셋벤처투자,UNMAPPED_SECTOR,4145,0.0,0.0,3937.0,4522.0,20221111,200951096345,0.538858339356494,1.944442663401196,1.0,0.1485124679462264
20221012,2022,094480,갤럭시아머니트리,소프트웨어개발및공급업,4690,0.0,0.0,4414.0,5425.0,20221111,183987940220,0.5419458468801114,1.9238405208057934,2.0,0.22904068568680258
20221012,2022,007860,서연,기타금융업,5180,0.0,0.0,5036.0,7809.0,20221128,121625591920,0.5412272693293483,1.8893758728588501,3.0,0.5506187652716554
20221012,2022,377030,비트맥스,소프트웨어개발및공급업,11600,0.0,0.0,9325.0,10158.0,20221111,227022231200,0.5408442737446248,1.8712546084703674,4.0,0.08927961151751518
20221012,2022,105550,엣지파운드리,전자부품제조업,2460,0.0,0.0,2448.0,2358.0,20221111,109057881120,0.5208123828998501,1.7982308246841898,5.0,-0.036779641279493624
20221110,2022,258830,세종메디칼,의료용기기제조업,2845,3514.0,9997330.0,2811.0,2976.0,20221212,141647500125,0.5332517551080468,2.1943225801185617,1.0,0.05859644377328088
20221110,2022,241690,유니테크노,자동차신품부품제조업,4100,2439.0,9999900.0,4198.0,4119.0,20230324,102547416500,0.5431152775105436,2.1782516860970222,2.0,-0.018911563731374592
20221110,2022,322310,오로스테크놀로지,특수목적용기계제조업,11150,896.0,9990400.0,11660.0,16016.0,20221212,104436943300,0.5307538495346448,2.049484189167537,3.0,0.37359039293886664
20221110,2022,260930,씨티케이,기타화학제품제조업,5320,1879.0,9996280.0,5459.0,5660.0,20221223,102897264120,0.5390969498823406,1.9656791174874935,4.0,0.03675922724198655
20221110,2022,361390,제노코,통신및방송장비제조업,21350,468.0,9991800.0,21674.0,21070.0,20221212,160141845150,0.5282195815655137,1.9370273169972156,5.0,-0.02786144898296572
20221110,2022,105550,엣지파운드리,전자부품제조업,2365,4228.0,9999220.0,2358.0,2288.0,20230112,104846296280,0.5293853645666536,1.8929663432151171,6.0,-0.029594754869497808
20221110,2022,214270,FSN,소프트웨어개발및공급업,3700,2702.0,9997400.0,3913.0,4138.0,20221212,103246842400,0.5402382325407197,1.7506233295115,7.0,0.05747056794379568
20221110,2022,377030,비트맥스,소프트웨어개발및공급업,10850,921.0,9992850.0,10158.0,10640.0,20221212,212344069700,0.5387367199918126,1.6891528349150877,8.0,0.047407260644210636
20221110,2022,138580,비즈니스온,소프트웨어개발및공급업,7490,1335.0,9999150.0,8188.0,8658.0,20230411,168945660870,0.5380863646979054,1.6625279081977111,9.0,0.05732375493895714
20221110,2022,052420,오성첨단소재,플라스틱제품제조업,2000,5000.0,10000000.0,2021.0,,,144335488000,0.5344811720627808,1.56424071940272,10.0,-0.1272335925565019
20221209,2022,347890,엠투아이,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",8080,1237.0,9994960.0,8131.0,9102.0,20230202,135729488320,0.5203321644609541,2.0591778465735553,1.0,0.1194965674443671
20221209,2022,258830,세종메디칼,의료용기기제조업,2835,3527.0,9999045.0,2976.0,2911.0,20230111,155455283025,0.5310640272384554,1.8879302721635687,2.0,-0.021743003584265952
20221209,2022,017890,한국알콜,기타화학제품제조업,10450,956.0,9990200.0,10443.0,10394.0,20230116,225780192000,0.5281906188189895,1.754825651103848,3.0,-0.004742515786546164
20221209,2022,105550,엣지파운드리,전자부품제조업,2295,4357.0,9999315.0,2263.0,2329.0,20230419,101743023240,0.531386319869762,1.7393334234333047,4.0,0.02897823370664998
20221209,2022,090350,노루페인트,기타화학제품제조업,8220,1216.0,9995520.0,8189.0,7949.0,20230118,164400000000,0.526659770334374,1.6637707201931697,5.0,-0.029292673587108187
20230102,2023,319660,피에스케이,특수목적용기계제조업,15050,664.0,9993200.0,15453.0,18284.0,20230203,435949045700,0.6477289914681794,3.033867023771365,1.0,0.18316439083668068
20230102,2023,101730,위메이드맥스,소프트웨어개발및공급업,9400,1063.0,9992200.0,9581.0,12730.0,20230203,312975744800,0.6605829424444023,2.4871798568041634,2.0,0.328711849530007
20230102,2023,121800,비덴트,통신및방송장비제조업,3005,3327.0,9997635.0,3905.0,4090.0,20230203,165545041320,0.6136882848846132,2.3357664297680487,3.0,0.047502909248974934
20230102,2023,086390,유니테스트,특수목적용기계제조업,10100,990.0,9999000.0,10290.0,12816.0,20230203,213454672600,0.6067467803121769,2.0685409780922335,4.0,0.24552409147343446
20230102,2023,281740,레이크머티리얼즈,기타화학제품제조업,4310,2320.0,9999200.0,4393.0,5828.0,20230203,283298661880,0.5954217705096203,2.0304298634251836,5.0,0.3264754087987498
20230202,2023,200130,콜마비앤에이치,기초의약물질및생물학적제제제조업,29550,338.0,9987900.0,29139.0,25693.0,20230307,873012138900,0.56220122582696,2.3666201815118533,1.0,-0.11825503165270745
20230202,2023,348210,넥스틴,특수목적용기계제조업,51000,196.0,9996000.0,51768.0,58670.0,20230307,507790374000,0.5995562404336735,2.335567507504058,2.0,0.13333775822497662
20230202,2023,140860,파크시스템스,"측정,시험,항해,제어및기타정밀기기제조업;광학기기제외",122300,81.0,9906300.0,123237.0,134727.0,20230307,849723155700,0.5577051423565116,1.757154777850776,3.0,0.09324293378893778
20230202,2023,214430,아이쓰리시스템,전자부품제조업,19940,501.0,9989940.0,20269.0,21271.0,20230307,141708794400,0.5551894414579133,1.7356271665696512,4.0,0.049457507514953924
20230202,2023,272290,이녹스첨단소재,전자부품제조업,31950,312.0,9968400.0,32086.0,39384.0,20230307,643014773100,0.5508410112387647,1.6098960409736018,5.0,0.22744820846751446
20230202,2023,009970,영원무역홀딩스,기타금융업,59300,168.0,9962400.0,59818.0,65029.0,20230307,808590605600,0.5686106479359454,1.528432833973998,6.0,0.08712329652370565
20230202,2023,215000,골프존,소프트웨어개발및공급업,140000,71.0,9940000.0,141949.0,139171.0,20230307,878558100000,0.5655924568427124,1.4542383892296908,7.0,-0.019568145484634925
20230202,2023,119860,커넥트웨이브,소프트웨어개발및공급업,16160,618.0,9986880.0,16126.0,13850.0,20230307,778798427520,0.5653138924578219,1.449273855100418,8.0,-0.14119085324785308
20230202,2023,038070,서린바이오,기타전문도매업,12430,804.0,9993720.0,11571.0,11618.0,20230317,105663402680,0.5629239521238575,1.4000313227802272,9.0,0.004044280292283098
20230202,2023,293940,신한알파리츠,부동산임대및공급업,7150,1398.0,9995700.0,7028.0,6291.0,20230307,527885379450,0.551291697196423,1.3856672826117815,10.0,-0.10485352687660021
20230306,2023,235980,메드팩토,자연과학및공학연구개발업,19540,511.0,9984940.0,17170.0,22336.0,20230405,411916780300,0.5683167976410809,1.9736089583180787,1.0,0.30084106332175375
20230306,2023,119860,커넥트웨이브,소프트웨어개발및공급업,14010,713.0,9989130.0,13850.0,14671.0,20230405,675183537720,0.6153938043900327,1.937507843730199,2.0,0.05934828631731559
20230306,2023,183300,코미코,특수목적용기계제조업,45400,220.0,9988000.0,46234.0,47840.0,20230405,454928293800,0.5989621190765875,1.9216232918984708,3.0,0.034728640537666555
20230306,2023,065680,우주일렉트로,전자부품제조업,14560,686.0,9988160.0,14998.0,13998.0,20230405,141668800000,0.5671634344132739,1.7448645090454924,4.0,-0.06664979996057241
20230306,2023,084110,휴온스글로벌,의약품제조업,20800,480.0,9984000.0,20659.0,24457.0,20230828,262527033600,0.5478557189798843,1.6830939428179053,5.0,0.18384228603648545
20230306,2023,319660,피에스케이,특수목적용기계제조업,17840,560.0,9990400.0,17653.0,20151.0,20230405,516766177760,0.5859687336282082,1.6616708731225431,6.0,0.14150454937344792
20230306,2023,206650,유바이오로직스,의약품제조업,7900,1265.0,9993500.0,8121.0,7861.0,20230405,287913975300,0.5465512723956493,1.638118728860741,7.0,-0.03196187186580879
20230306,2023,000230,일동홀딩스,의약품제조업,13400,746.0,9996400.0,13389.0,13729.0,20230405,154641360000,0.5464599158316098,1.634968901904449,8.0,0.025415023159873762
20230306,2023,001800,오리온홀딩스,기타금융업,15340,651.0,9986340.0,15406.0,15230.0,20230531,960980773480,0.5604860307016293,1.6013055452296512,9.0,-0.01138810076493979
20230306,2023,200130,콜마비앤에이치,기초의약물질및생물학적제제제조업,26450,378.0,9998100.0,25693.0,23495.0,20230405,781427109100,0.5632293838974352,1.5565160220115308,10.0,-0.0855347780709983
20230404,2023,222800,심텍,전자부품제조업,30000,333.0,9990000.0,30606.0,27356.0,20230510,955624290000,0.5894814257176864,2.492814242894481,1.0,-0.10620626057928217
20230404,2023,950130,엑세스바이오,의료용품및기타의약관련제품제조업,9260,1079.0,9991540.0,8422.0,8086.0,20230508,336281780020,0.5881017844421649,1.946705895187556,2.0,-0.03991374045560425
20230404,2023,016740,두올,자동차신품부품제조업,3110,3215.0,9998650.0,3039.0,3440.0,20230821,102837374800,0.5681714597439801,1.9087682676045923,3.0,0.13170062337501665
20230404,2023,005390,신성통상,기타전문도매업,2165,4618.0,9997970.0,2106.0,2175.0,20230515,311128664350,0.6260507304390853,1.8804272034049787,4.0,0.033064611716543624
20230404,2023,200130,콜마비앤에이치,기초의약물질제조업,23550,424.0,9985200.0,23495.0,22198.0,20230508,695750790900,0.5698521112580253,1.8399891173702703,5.0,-0.05521181084527815
20230404,2023,251970,펌텍코리아,플라스틱제품제조업,14810,675.0,9996750.0,14537.0,18109.0,20230508,183644000000,0.5521780726603186,1.7773309920427796,6.0,0.2457621010804376
20230404,2023,160550,NEW,"영화,비디오물,방송프로그램제작및배급업",6610,1512.0,9994320.0,6725.0,6504.0,20230508,184459360660,0.5685823751401448,1.7119692258502581,7.0,-0.032823461210662486
20230404,2023,036710,심텍홀딩스,통신및방송장비제조업,3100,3225.0,9997500.0,3134.0,2834.0,20230508,149885449500,0.5909386652845886,1.654494208374766,8.0,-0.09581055427133767
20230404,2023,104200,NHN벅스,소프트웨어개발및공급업,6890,1451.0,9997390.0,6897.0,,,102161819500,0.5753216888802238,1.4874753131490408,9.0,0.0015000078195743782
20230404,2023,299900,위지윅스튜디오,"영화,비디오물,방송프로그램제작및배급업",15150,660.0,9999000.0,3750.0,4555.0,20230508,647847648150,0.5623310647070963,1.4797072528211426,10.0,0.2145754782812459
20230504,2023,319660,피에스케이,특수목적용기계제조업,19920,502.0,9999840.0,20452.0,21748.0,20230608,577016942880,0.6287466241515296,2.161359753034799,1.0,0.06338413453068847
20230504,2023,123420,위메이드플레이,소프트웨어개발및공급업,13290,752.0,9994080.0,13139.0,11087.0,20230608,152434200180,0.6112004919630559,2.0537128986175617,2.0,-0.15620159736201944
20230504,2023,200130,콜마비앤에이치,기초의약물질제조업,21950,455.0,9987250.0,22198.0,21248.0,20230608,648481098100,0.56953008316833,2.0054472471635627,3.0,-0.04278266784856721
20230504,2023,222800,심텍,전자부품제조업,27650,361.0,9981650.0,27807.0,30361.0,20230608,880767053950,0.5835769981307446,1.9205845407817699,4.0,0.09182689600698146
20230504,2023,389140,포바이포,"영화,비디오물,방송프로그램제작및배급업",13000,769.0,9997000.0,12104.0,12087.0,20230608,136795555000,0.602807352832677,1.8948745249186971,5.0,-0.0014614721186864132
20230607,2023,166090,하나머티리얼즈,반도체제조업,45800,218.0,9984400.0,47730.0,46634.0,20230724,904672469200,0.6175448100131277,2.645963675001345,1.0,-0.022966594382039518
20230607,2023,319660,피에스케이,특수목적용기계제조업,21100,473.0,9980300.0,21748.0,20800.0,20230707,611197665400,0.637533075635414,2.595983247800794,2.0,-0.043611625715681
20230607,2023,200130,콜마비앤에이치,기초의약물질제조업,21400,467.0,9993800.0,21248.0,18048.0,20230707,632232141200,0.5723681215609534,2.0428381078454034,3.0,-0.15059915056047934
20230607,2023,036200,유니셈,특수목적용기계제조업,8310,1203.0,9996930.0,8250.0,8210.0,20230707,254819693130,0.6103244355144178,2.022498618939811,4.0,-0.004835732987022112
20230607,2023,252990,샘씨엔에스,전자부품제조업,5290,1890.0,9998100.0,5308.0,6288.0,20230707,265313845340,0.5851190419034741,1.9518516687042604,5.0,0.18471326383760167
20230607,2023,301300,바이브컴퍼니,소프트웨어개발및공급업,10370,964.0,9996680.0,10068.0,8399.0,20230710,127227580440,0.6048509983885991,1.931414297274235,6.0,-0.16574504139601143
20230607,2023,095610,테스,특수목적용기계제조업,21550,464.0,9999200.0,21786.0,19884.0,20230707,426005270300,0.6017480638407137,1.8417318733620824,7.0,-0.08730652105098313
20230607,2023,258830,세종메디칼,의료용기기제조업,2950,3389.0,9997550.0,2937.0,,,163328938900,0.5947312264785517,1.773359986193192,8.0,-0.37986328014771464
20230607,2023,290520,신도기연,특수목적용기계제조업,6630,1508.0,9998040.0,6522.0,,,105611670060,0.5966492760607519,1.7342632014759098,9.0,-0.02711576872624699
20230607,2023,069260,TKG휴켐스,기타화학제품제조업,23100,432.0,9979200.0,23019.0,21019.0,20230707,944295382800,0.5598594540074525,1.55424038360355,10.0,-0.0868987630628868
