stock_code,name,sector,buy_date,sell_date,bt_buy_price,bt_sell_price,bt_return,fdr_buy_price,fdr_sell_price,fdr_return,return_diff,abs_diff,status
030520,한글과컴퓨터,소프트웨어개발및공급업,20190905,20191213,10432.0,10030.0,-0.0385733995730199,10450.0,10050.0,-0.038277511961722466,-0.00029588761129743096,0.00029588761129743096,match
030520,한글과컴퓨터,소프트웨어개발및공급업,20230102,20230307,12237.0,14625.0,0.1951941948197346,12250.0,14640.0,0.19510204081632643,9.215400340817359e-05,9.215400340817359e-05,match
030520,한글과컴퓨터,소프트웨어개발및공급업,20230306,20230508,14625.0,14274.0,-0.0239725886196475,14640.0,14290.0,-0.02390710382513661,-6.54847945108887e-05,6.54847945108887e-05,match
004710,한솔테크닉스,전자부품제조업,20180306,20180508,12201.0,11673.0,-0.0432846978765056,12207.0,11679.0,-0.04325387072990905,-3.08271465965515e-05,3.08271465965515e-05,match
004710,한솔테크닉스,전자부품제조업,20210104,20210309,10650.0,10548.0,-0.0095882078415865,10645.0,10541.0,-0.009769844997651433,0.00018163715606493366,0.00018163715606493366,match
007810,코리아써키트,전자부품제조업,20180306,20191024,10055.0,8498.0,-0.154856686128361,10050.0,8490.0,-0.15522388059701497,0.0003671944686539641,0.0003671944686539641,match
007810,코리아써키트,전자부품제조업,20180504,20191211,8675.0,11109.0,0.2806651454943516,8670.0,11100.0,0.2802768166089966,0.00038832888535500487,0.00038832888535500487,match
007810,코리아써키트,전자부품제조업,20230102,20230307,12499.0,15507.0,0.2406544707092128,12500.0,15510.0,0.2407999999999999,-0.0001455292907870942,0.0001455292907870942,match
007810,코리아써키트,전자부품제조업,20230504,20230707,14264.0,16404.0,0.1500164948232167,14270.0,16410.0,0.1499649614576033,5.153336561339317e-05,5.153336561339317e-05,match
007810,코리아써키트,전자부품제조업,20230905,20231110,16500.0,14521.0,-0.1199404346399074,16500.0,14520.0,-0.12,5.956536009259217e-05,5.956536009259217e-05,match
168330,내츄럴엔도텍,자연과학및공학연구개발업,20180306,20180508,39770.0,33773.0,-0.1507957437327434,39800.0,33800.0,-0.1507537688442211,-4.197488852231146e-05,4.197488852231146e-05,match
168330,내츄럴엔도텍,자연과학및공학연구개발업,20180504,20180710,33773.0,53271.0,0.5773235898213456,33800.0,53300.0,0.5769230769230769,0.0004005128982687012,0.0004005128982687012,match
168330,내츄럴엔도텍,자연과학및공학연구개발업,20181112,20190115,33979.0,28175.0,-0.1708105891489216,34000.0,28200.0,-0.1705882352941176,-0.00022235385480401382,0.00022235385480401382,match
168330,내츄럴엔도텍,자연과학및공학연구개발업,20190102,,25977.0,,-0.2454798295865523,,,,,,no_sell_date
014820,동원시스템즈,플라스틱제품제조업,20180102,20180713,47278.0,37608.0,-0.2045335495925359,47400.0,37700.0,-0.20464135021097052,0.00010780061843462807,0.00010780061843462807,match
014820,동원시스템즈,플라스틱제품제조업,20190102,20190515,27938.0,35909.0,0.2852875054366877,28000.0,36000.0,0.2857142857142858,-0.00042678027759812664,0.00042678027759812664,match
014820,동원시스템즈,플라스틱제품제조업,20190905,20191111,39011.0,31487.0,-0.1928681749674456,39100.0,31550.0,-0.19309462915601028,0.0002264541885646787,0.0002264541885646787,match
014820,동원시스템즈,플라스틱제품제조업,20191108,20201126,31487.0,30513.0,-0.0309090668931389,31550.0,30550.0,-0.031695721077654504,0.0007866541845156054,0.0007866541845156054,match
014820,동원시스템즈,플라스틱제품제조업,20230306,20230508,41939.0,43792.0,0.0442042276052048,41950.0,43800.0,0.0441001191895114,0.0001041084156934019,0.0001041084156934019,match
