date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_42d_lag1_close
20180306,2018,088980,맥쿼리인프라,UNMAPPED_SECTOR,8490,235.0,1995150.0,8465.0,8862.0,20180711,2963386412640,0.5053839380747642,1.4116949982262803,3.0,0.046925862242159555
20180306,2018,138930,BNK금융지주,UNMAPPED_SECTOR,10650,187.0,1991550.0,10455.0,10258.0,20180508,3471210369900,0.5053839380747642,1.4116949982262803,4.0,-0.018887706550260508
20180306,2018,139130,iM금융지주,UNMAPPED_SECTOR,12250,163.0,1996750.0,12324.0,11319.0,20180508,2072036454250,0.5053839380747642,1.4116949982262803,5.0,-0.08150349110682187
20180306,2018,096770,SK이노베이션,기타금융업,204500,9.0,1840500.0,200001.0,196639.0,20180508,18909207838000,0.5053839380747642,1.2314558236810356,6.0,-0.016810399425504552
20180306,2018,267250,HD현대,기타금융업,445000,4.0,1780000.0,86462.0,81974.0,20180508,7247544565000,0.5053839380747642,1.2314558236810356,7.0,-0.05190975480602278
20180306,2018,047040,대우건설,건물건설업,5470,365.0,1996550.0,5337.0,6338.0,20180508,2273455829860,0.5056966845805326,1.154700538379183,8.0,0.18760748220517875
20180306,2018,095700,제넥신,자연과학및공학연구개발업,91500,21.0,1921500.0,62450.0,71383.0,20180508,1841216436000,0.5053839380747642,1.1547005383790445,9.0,0.1430562620214959
20180306,2018,004170,신세계,종합소매업,338500,5.0,1692500.0,330732.0,401050.0,20180508,3332593768500,0.5053839380747642,1.095445115009934,10.0,0.21261376841115998
20180306,2018,139480,이마트,종합소매업,297500,6.0,1785000.0,293699.0,262154.0,20180508,8293056152500,0.5053839380747642,1.095445115009934,11.0,-0.10740370794046361
20180306,2018,004000,롯데정밀화학,기초화학물질제조업,71300,28.0,1996400.0,69275.0,63388.0,20180508,1839540000000,0.5053839380747642,1.0854078340440694,12.0,-0.084978293131309
20180306,2018,011170,롯데케미칼,기초화학물질제조업,446500,4.0,1786000.0,424442.0,368343.0,20180508,15303974583500,0.5053839380747642,1.0854078340440694,13.0,-0.13217052846529076
20180306,2018,078340,컴투스,소프트웨어개발및공급업,159400,12.0,1912800.0,159869.0,158887.0,20180508,2050907348000,0.5053839380747642,0.8190531459650393,14.0,-0.006144840945054297
20180306,2018,192080,더블유게임즈,소프트웨어개발및공급업,65200,30.0,1956000.0,54090.0,48940.0,20180508,1147227512800,0.5053839380747642,0.8190531459650393,15.0,-0.09520162561335577
20180306,2018,098460,고영,특수목적용기계제조업,91600,21.0,1923600.0,18580.0,18743.0,20180508,1253633111600,0.5053839380747642,0.8190531459648666,16.0,0.008769839459802364
20180306,2018,240810,원익IPS,특수목적용기계제조업,36850,54.0,1989900.0,35525.0,31725.0,20180508,1520926116600,0.5053839380747642,0.8190531459648666,17.0,-0.10697108542549982
20180306,2018,028670,팬오션,해상운송업,5790,345.0,1997550.0,5572.0,5161.0,20180508,3094986275760,0.505229073374475,0.7071067811948429,18.0,-0.07386909069752101
20180306,2018,000660,SK하이닉스,반도체제조업,82400,24.0,1977600.0,82766.0,83563.0,20180508,59987394876000,0.5053839380747642,0.7071067811873079,19.0,0.009632744830496032
20180306,2018,005380,현대차,자동차용엔진및자동차제조업,157000,12.0,1884000.0,152462.0,155967.0,20180508,34583407203000,0.5053839380747642,0.707106781186801,20.0,0.02299170656340177
20180306,2018,028050,삼성E&A,"건축기술,엔지니어링및관련기술서비스업",16200,123.0,1992600.0,16074.0,17278.0,20180508,3175200000000,0.5053839380747642,0.707106781186801,21.0,0.07490824704456656
20180306,2018,066570,LG전자,통신및방송장비제조업,106000,18.0,1908000.0,106828.0,94755.0,20180508,17346668284000,0.5053839380747642,0.707106781186801,22.0,-0.11301585775385559
20180306,2018,010140,삼성중공업,선박및보트건조업,8510,235.0,1999850.0,7204.0,7411.0,20180508,3318900000000,0.505229073374475,0.7071067811865475,23.0,0.028766976427251567
20180306,2018,114090,GKL,유원지및기타오락관련서비스업,23450,85.0,1993250.0,23143.0,27038.0,20180508,1450515461500,0.505229073374475,0.7071067811865475,24.0,0.16832482781428637
20180306,2018,086900,메디톡스,기초의약물질및생물학적제제제조업,606000,3.0,1818000.0,515383.0,515365.0,20180508,3427860210000,0.5053839380747642,0.5000000000004181,25.0,-3.4344936152175265e-05
20180306,2018,145020,휴젤,기초의약물질및생물학적제제제조업,582000,3.0,1746000.0,197556.0,161287.0,20180508,2507084310000,0.5053839380747642,0.5000000000004181,26.0,-0.18358726395590708
20180306,2018,207940,삼성바이오로직스,기초의약물질및생물학적제제제조업,449000,4.0,1796000.0,651018.0,538423.0,20180508,29708085000000,0.5053839380747642,0.5000000000004181,27.0,-0.17295300044429285
20180306,2018,011790,SKC,기타화학제품제조업,39450,50.0,1972500.0,38553.0,41816.0,20181002,1480738194750,0.505229073374475,0.40824829046418876,30.0,0.08464570781094571
20180306,2018,051900,LG생활건강,기타화학제품제조업,1070000,1.0,1070000.0,1080484.0,1293656.0,20180508,16711470790000,0.505229073374475,0.40824829046418876,31.0,0.19729235306256676
20180306,2018,005490,POSCO홀딩스,1차철강제조업,348500,5.0,1742500.0,347840.0,359301.0,20180508,30384611997500,0.505229073374475,0.0,42.0,0.03294896575085482
20180306,2018,006280,녹십자,의약품제조업,214500,9.0,1930500.0,209615.0,218134.0,20180508,2506762401000,0.505229073374475,0.0,43.0,0.04064144334073516
20180306,2018,010130,고려아연,1차비철금속제조업,491500,4.0,1966000.0,506142.0,432326.0,20180508,9274605000000,0.505229073374475,0.0,46.0,-0.14584077290528719
20180306,2018,017670,SK텔레콤,전기통신업,232000,8.0,1856000.0,40015.0,39316.0,20180508,18733004952000,0.505229073374475,0.0,51.0,-0.01745786792586279
20180306,2018,018880,한온시스템,일반목적용기계제조업,12300,162.0,1992600.0,10779.0,10128.0,20180508,6565740000000,0.505229073374475,0.0,54.0,-0.06033908159262669
20180306,2018,035760,CJ ENM,텔레비전방송업,216000,9.0,1944000.0,212311.0,229710.0,20180719,1342551888000,0.505229073374475,0.0,59.0,0.08194897480406316
20180306,2018,036460,한국가스공사,연료용가스제조및배관공급업,49150,40.0,1966000.0,48194.0,55091.0,20180508,4537183950000,0.5053839380747642,0.0,60.0,0.14311056078869155
20180306,2018,047050,포스코인터내셔널,상품중개업,19600,102.0,1999200.0,19295.0,21993.0,20180508,2418152920400,0.505229073374475,0.0,62.0,0.13985980348776095
20180306,2018,047810,한국항공우주,"항공기,우주선및부품제조업",49100,40.0,1964000.0,47924.0,45121.0,20180508,4786027753700,0.505229073374475,0.0,63.0,-0.058478655438281235
20180306,2018,069620,대웅제약,의약품제조업,179000,11.0,1969000.0,176621.0,181164.0,20180508,2073996925000,0.505229073374475,0.0,64.0,0.025719952601582996
20180306,2018,097950,CJ제일제당,기타식품제조업,322500,6.0,1935000.0,322642.0,342644.0,20180508,4853265735000,0.505229073374475,0.0,67.0,0.06199227443553612
20180306,2018,120110,코오롱인더,화학섬유제조업,68300,29.0,1980700.0,67049.0,67754.0,20180508,1752571648100,0.505229073374475,0.0,69.0,0.01051175992406761
20180306,2018,130960,CJ E&M,텔레비전방송업,88100,22.0,1938200.0,87259.0,86480.0,20180508,3412297040900,0.505229073374475,0.0,70.0,-0.008922843587504725
20180306,2018,271560,오리온,기타식품제조업,107000,18.0,1926000.0,106599.0,125130.0,20180508,4230084607000,0.505229073374475,0.0,75.0,0.1738370528772677
20180306,2018,002790,아모레퍼시픽홀딩스,기타금융업,127000,15.0,1905000.0,127982.0,138929.0,20180508,10472188860000,0.505229073374475,-0.0028817730157235997,77.0,0.08553396714493355
20180306,2018,003550,LG,기타금융업,85800,23.0,1973400.0,81237.0,72416.0,20180508,14805401839800,0.505229073374475,-0.0028817730157235997,78.0,-0.10858298189497628
20180306,2018,034730,SK,기타금융업,295500,6.0,1773000.0,294030.0,299524.0,20180508,20791467763500,0.505229073374475,-0.0028817730157235997,80.0,0.018685034922420574
20180306,2018,006650,대한유화,기초화학물질제조업,298000,6.0,1788000.0,294063.0,263559.0,20180508,1937000000000,0.505229073374475,-0.003176859803059114,83.0,-0.10373268899576205
20180306,2018,011780,금호석유화학,기초화학물질제조업,86500,23.0,1989500.0,88793.0,105493.0,20180508,2635455271500,0.505229073374475,-0.003176859803059114,85.0,0.18806952211304062
20180306,2018,051910,LG화학,기초화학물질제조업,387500,5.0,1937500.0,385440.0,330956.0,20180508,27354532912500,0.505229073374475,-0.003176859803059114,87.0,-0.14135619481973882
20180306,2018,056190,에스에프에이,특수목적용기계제조업,36100,55.0,1985500.0,35956.0,36064.0,20180529,1296306236000,0.505229073374475,-0.0038423817479179153,88.0,0.0029959695444430334
20180504,2018,079440,오렌지라이프,UNMAPPED_SECTOR,41100,48.0,1972800.0,42189.0,41542.0,20180710,3370200000000,0.5056966845805326,3.1817186200291765,1.0,-0.015329401200422588
20180504,2018,034220,LG디스플레이,전자부품제조업,22850,87.0,1987950.0,20639.0,18099.0,20180710,8176088745000,0.5056966845805326,1.4999999999999405,2.0,-0.12310038152513458
20180504,2018,251270,넷마블,소프트웨어개발및공급업,136000,14.0,1904000.0,134431.0,162888.0,20180710,11573754088000,0.5056966845805326,1.499999999999921,3.0,0.21168375549385954
20180504,2018,098460,고영,특수목적용기계제조업,96700,20.0,1934000.0,18743.0,21778.0,20180813,1323624861700,0.5053839380747642,1.4999999999993427,4.0,0.16193034916288918
20180504,2018,006260,LS,기타금융업,81100,24.0,1946400.0,80190.0,71511.0,20180710,2611420000000,0.5053839380747642,1.4309142533363584,5.0,-0.10822641731284399
20180504,2018,011780,금호석유화학,기초화학물질제조업,108500,18.0,1953000.0,105493.0,113991.0,20180710,3305744473500,0.5053839380747642,1.3567497040783203,6.0,0.08055981701382109
20180504,2018,006280,녹십자,의약품제조업,226000,8.0,1808000.0,218134.0,125513.0,20191119,2641157588000,0.5053839380747642,1.3034108919168481,7.0,-0.4246076984352314
20180504,2018,271560,오리온,도시락및식사용조리식품제조업,124000,16.0,1984000.0,125130.0,146663.0,20180710,4902154124000,0.5053839380747642,1.1547005383792515,8.0,0.17208761817705454
20180504,2018,005940,NH투자증권,UNMAPPED_SECTOR,15700,127.0,1993900.0,15547.0,14046.0,20180710,4418119525900,0.5053839380747642,0.9345429942524592,9.0,-0.09654753646818437
20180504,2018,071050,한국금융지주,UNMAPPED_SECTOR,88900,22.0,1955800.0,88178.0,79981.0,20180710,4954040688800,0.5053839380747642,0.9345429942524592,10.0,-0.0929641870463116
20180504,2018,051900,LG생활건강,기타화학제품제조업,1304000,1.0,1304000.0,1293656.0,1287390.0,20180710,20366128888000,0.5053839380747642,0.8190531459649897,11.0,-0.00484377294072913
20180504,2018,090430,아모레퍼시픽,기타화학제품제조업,350000,5.0,1750000.0,347957.0,294362.0,20180710,20460471500000,0.5053839380747642,0.8190531459649897,12.0,-0.1540257845384616
20180504,2018,006360,GS건설,건물건설업,42500,47.0,1997500.0,40964.0,45864.0,20180710,3047008345000,0.5053839380747642,0.7071067811873079,13.0,0.11961261875016005
20180504,2018,005380,현대차,자동차용엔진및자동차제조업,158000,12.0,1896000.0,155967.0,123512.0,20180710,34803683682000,0.5053839380747642,0.707106781186801,14.0,-0.20808739594287895
20180504,2018,028050,삼성E&A,"건축기술,엔지니어링및관련기술서비스업",17600,113.0,1988800.0,17278.0,15528.0,20180710,3449600000000,0.5053839380747642,0.707106781186801,15.0,-0.10129460772540877
20180504,2018,000660,SK하이닉스,반도체제조업,83000,24.0,1992000.0,83563.0,87379.0,20180710,60424196295000,0.5053839380747642,0.7071067811865476,16.0,0.04565857029410125
20180504,2018,010140,삼성중공업,선박및보트건조업,7420,269.0,1995980.0,7411.0,6437.0,20180710,4674600000000,0.505229073374475,0.7071067811865475,17.0,-0.13140699154576985
20180504,2018,028670,팬오션,해상운송업,5220,383.0,1999260.0,5161.0,4851.0,20180710,2790327061080,0.505229073374475,0.7071067811865475,18.0,-0.060048029851205054
20180504,2018,004020,현대제철,1차철강제조업,61600,32.0,1971200.0,61562.0,50268.0,20181012,8220260356000,0.5053839380747642,0.5773502691894188,19.0,-0.18344954710848738
20180504,2018,005490,POSCO홀딩스,1차철강제조업,367500,5.0,1837500.0,359301.0,309277.0,20180710,32041161862500,0.5053839380747642,0.5773502691894188,20.0,-0.1392261359403122
20180504,2018,018880,한온시스템,일반목적용기계제조업,11000,181.0,1991000.0,10128.0,9477.0,20180710,5871800000000,0.505229073374475,0.5000000000004131,21.0,-0.06429395434005236
20180504,2018,034020,두산에너빌리티,일반목적용기계제조업,19200,104.0,1996800.0,14356.0,11411.0,20200925,2044094803200,0.505229073374475,0.5000000000004131,22.0,-0.20517841284336646
20180504,2018,267270,HD건설기계,일반목적용기계제조업,183500,10.0,1835000.0,88362.0,61003.0,20180710,1812300132500,0.505229073374475,0.5000000000004131,23.0,-0.30962588766503163
20180504,2018,007070,GS리테일,종합소매업,39100,51.0,1994100.0,33819.0,34331.0,20180710,3010700000000,0.505229073374475,0.4472135955001928,24.0,0.015116310808212408
20180504,2018,023530,롯데쇼핑,종합소매업,242500,8.0,1940000.0,234323.0,214303.0,20180710,6819596397500,0.505229073374475,0.4472135955001928,25.0,-0.08543594295249413
20180504,2018,086900,메디톡스,기초의약물질제조업,668000,2.0,1336000.0,515365.0,658086.0,20180710,3778565380000,0.505229073374475,0.4472135955001928,27.0,0.27693131205086385
20180504,2018,139480,이마트,종합소매업,265500,7.0,1858500.0,262154.0,245537.0,20180710,7401029944500,0.505229073374475,0.4472135955001928,28.0,-0.06338703031642168
20180504,2018,145020,휴젤,기초의약물질제조업,479700,4.0,1918800.0,161287.0,179882.0,20180710,2090630938500,0.505229073374475,0.4472135955001928,29.0,0.11528708313719616
20180504,2018,207940,삼성바이오로직스,기초의약물질제조업,359500,5.0,1797500.0,538423.0,605943.0,20180710,23786317500000,0.505229073374475,0.4472135955001928,30.0,0.12540452702301974
20180504,2018,069620,대웅제약,의약품제조업,175500,11.0,1930500.0,181164.0,194609.0,20190109,2033443912500,0.505229073374475,0.3514346944197884,35.0,0.07421177528361644
20180504,2018,004000,롯데정밀화학,기초화학물질제조업,67700,29.0,1963300.0,63388.0,57295.0,20180716,1746660000000,0.505229073374475,0.14761337118736256,37.0,-0.09611917481321985
20180504,2018,006650,대한유화,기초화학물질제조업,266500,7.0,1865500.0,263559.0,242533.0,20180710,1732250000000,0.505229073374475,0.14761337118736256,38.0,-0.07977795283008693
20180504,2018,011170,롯데케미칼,기초화학물질제조업,385000,5.0,1925000.0,368343.0,325868.0,20180710,13196036315000,0.505229073374475,0.14761337118736256,40.0,-0.11531502155862294
20180504,2018,051910,LG화학,기초화학물질제조업,341000,5.0,1705000.0,330956.0,326021.0,20180710,24071988963000,0.505229073374475,0.14761337118736256,42.0,-0.014910616840284496
20180504,2018,002790,아모레퍼시픽홀딩스,기타금융업,137000,14.0,1918000.0,138929.0,108046.0,20180710,11296770660000,0.505229073374475,0.1400777459118573,44.0,-0.2222877063854496
20180504,2018,003550,LG,기타금융업,78400,25.0,1960000.0,72416.0,60842.0,20181012,13528479070400,0.505229073374475,0.1400777459118573,45.0,-0.15983346239476948
20180504,2018,034730,SK,기타금융업,299000,6.0,1794000.0,299524.0,262934.0,20180710,21037728803000,0.505229073374475,0.1400777459118573,46.0,-0.12215984783836731
20180504,2018,096770,SK이노베이션,기타금융업,197500,10.0,1975000.0,196639.0,188815.0,20180710,18261948890000,0.505229073374475,0.1400777459118573,48.0,-0.039788247173658586
20180504,2018,267250,HD현대,기타금융업,414000,4.0,1656000.0,81974.0,67972.0,20180710,6742659438000,0.505229073374475,0.1400777459118573,49.0,-0.17081475378349154
20180504,2018,010130,고려아연,1차비철금속제조업,443500,4.0,1774000.0,432326.0,393606.0,20181012,8368845000000,0.505229073374475,0.0,63.0,-0.08956199265081888
20180504,2018,017670,SK텔레콤,전기통신업,230500,8.0,1844000.0,39316.0,40181.0,20180710,18611886385500,0.505229073374475,0.0,69.0,0.021985143965193465
20180504,2018,035760,CJ ENM,텔레비전방송업,217300,9.0,1955700.0,214819.0,253628.0,20180814,1350632061400,0.505229073374475,0.0,75.0,0.18066104468784094
20180504,2018,036460,한국가스공사,연료용가스제조및배관공급업,55500,36.0,1998000.0,55091.0,59082.0,20180710,5123371500000,0.5053839380747642,0.0,76.0,0.07243636176601109
20180504,2018,047050,포스코인터내셔널,상품중개업,21800,91.0,1983800.0,21993.0,19545.0,20190926,2689578248200,0.505229073374475,0.0,77.0,-0.11133574344310493
20180504,2018,047810,한국항공우주,"항공기,우주선및부품제조업",45350,44.0,1995400.0,45121.0,43015.0,20180710,4420496102450,0.505229073374475,0.0,78.0,-0.046670325137491364
20180504,2018,066570,LG전자,통신및방송장비제조업,99000,20.0,1980000.0,94755.0,78098.0,20180710,16201133586000,0.505229073374475,0.0,81.0,-0.17578411567613628
20180504,2018,095700,제넥신,자연과학및공학연구개발업,104300,19.0,1981700.0,71383.0,73577.0,20180710,2127134251200,0.505229073374475,0.0,85.0,0.030725558758380567
20180504,2018,114090,GKL,유원지및기타오락관련서비스업,27400,72.0,1972800.0,27038.0,25152.0,20180710,1694845358000,0.505229073374475,0.0,86.0,-0.06977944305408823
20180504,2018,120110,코오롱인더,화학섬유제조업,67700,29.0,1963300.0,67754.0,60266.0,20180710,1737179088900,0.505229073374475,0.0,87.0,-0.11051365528443524
20180504,2018,130960,CJ E&M,텔레비전방송업,87900,22.0,1933800.0,86480.0,,,3404550623100,0.505229073374475,0.0,88.0,0.12542901860575406
20180709,2018,088980,맥쿼리인프라,UNMAPPED_SECTOR,8900,224.0,1993600.0,8792.0,9070.0,20181008,3106494590400,0.5053839380747642,4.246559193193878,1.0,0.031539813014740625
20180709,2018,011780,금호석유화학,기초화학물질제조업,110500,18.0,1989000.0,113991.0,96202.0,20180907,3366679855500,0.5053839380747642,2.473022199529176,2.0,-0.15605989050818803
20180709,2018,271560,오리온,기타식품제조업,149000,13.0,1937000.0,146663.0,98804.0,20180907,5890491649000,0.5053839380747642,1.4999999999998208,3.0,-0.32631963742080305
20180709,2018,950160,코오롱티슈진,기초의약물질및생물학적제제제조업,39550,50.0,1977500.0,83106.0,91014.0,20180907,2410460771250,0.5056966845805326,1.4153504723809953,4.0,0.09516131430482866
