date,year,portfolio_return,portfolio_return_gross,benchmark_return,alpha,transaction_cost,turnover,cash_drag_pct,sl_triggered_rate,ic_spearman,q1_ret,q2_ret,q3_ret,q4_ret,q5_ret,q_monotonic,top_decile_return,bottom_decile_return,long_short_return,portfolio_return_tuned,turnover_tuned,transaction_cost_tuned,top_sector,top_sector_weight,sector_hhi,top_picks,train_period,test_year
20180102,2018,0.0712411562899391,0.07177704481234518,-0.04766871165644182,0.11890986794638092,0.0005,1.0,0.04282149999999996,0.0,-0.008334341832969572,-0.029166370639951623,0.007423069174880208,0.0003793182450595189,0.15438806788273385,-0.015416929951147035,0,-0.04072564372023501,0.0025547725542491295,-0.04328041627448414,0.08089076884915425,1.0,0.0005,UNMAPPED_SECTOR,0.12,0.0552,001450(현대해상):-17.9% | 079440(오렌지라이프):-5.7% | 071050(한국금융지주):+13.7% | 105560(KB금융):-2.5% | 005940(NH투자증권):+0.4% | 086790(하나금융지주):-10.3% | 005490(POSCO홀딩스):-2.8% | 047040(대우건설):-10.4% | 039030(이오테크닉스):-19.7% | 139480(이마트):+12.7%,2015-2017,2018
20180306,2018,0.0038848047551232057,0.005090913851745308,0.02026025897055983,-0.016375454215436624,0.0012000000000000001,0.4,0.048853499999999994,0.0,-0.019726718924730362,0.07333233480565718,-0.020803799903299763,0.028371101150132663,0.03898428328541369,-0.012783647928697774,0,0.00815181358073382,0.1484404127646473,-0.14028859918391348,0.010128746489816765,0.14,0.00042000000000000007,기초화학물질제조업,0.1,0.050399999999999986,011070(LG이노텍):+2.8% | 000810(삼성화재):-1.8% | 139130(iM금융지주):-8.2% | 138930(BNK금융지주):-1.9% | 088980(맥쿼리인프라):+4.7% | 267250(HD현대):-5.2% | 096770(SK이노베이션):-1.7% | 047040(대우건설):+18.8% | 095700(제넥신):+14.3% | 004170(신세계):+21.3%,2015-2017,2018
20180504,2018,-0.04666928998304998,-0.04592511157007458,-0.06803472770323604,0.021365437720186065,0.0007800000000000001,0.26,0.05085410000000001,0.0,0.030292564896083393,-0.012221626157341714,-0.08840014733068131,-0.03693397198898839,0.07764358304941053,-0.03598212336809963,0,-0.02105930929765653,-0.067326946707866,0.04626763741020947,-0.020997761658277603,0.09999999999999998,0.0002999999999999999,기타금융업,0.12,0.05279999999999999,079440(오렌지라이프):-1.5% | 034220(LG디스플레이):-12.3% | 251270(넷마블):+21.2% | 098460(고영):+16.2% | 006260(LS):-10.8% | 011780(금호석유화학):+8.1% | 006280(녹십자):-42.5% | 271560(오리온):+17.2% | 071050(한국금융지주):-9.3% | 005940(NH투자증권):-9.7%,2015-2017,2018
20180709,2018,-0.02377317062852402,-0.022600290977697265,-0.0031165311653117422,-0.02065663946321228,0.0012000000000000001,0.4,0.033464700000000014,0.0,-0.026916356710520683,0.03522383868432004,-0.06454930939388959,0.06869010475209317,-0.013018424624681129,-0.01479243081365564,0,-0.04551718840825825,0.02994979636783766,-0.07546698477609591,-0.026189485671537116,0.12,0.00035999999999999997,기타금융업,0.14,0.05679999999999999,088980(맥쿼리인프라):+3.2% | 011780(금호석유화학):-15.6% | 271560(오리온):-32.6% | 950160(코오롱티슈진):+9.5% | 215600(신라젠):+3.0% | 267270(HD건설기계):-0.7% | 098460(고영):-0.7% | 009150(삼성전기):+1.3% | 000270(기아):+10.1% | 005930(삼성전자):-3.0%,2015-2017,2018
20180906,2018,-0.09606925058929205,-0.09520064320677053,-0.07717140138643463,-0.01889784920285742,0.0009599999999999999,0.31999999999999995,0.04377350000000002,0.0,0.018107509366504515,-0.08427397091303873,-0.06990375553376367,-0.13233273484817443,-0.04333303261588383,-0.09395268939751868,0,-0.1425213281285346,-0.06683372580998202,-0.07568760231855258,-0.0941330922620468,0.14,0.00042000000000000007,기타금융업,0.18,0.06719999999999998,000100(유한양행):-2.5% | 192080(더블유게임즈):-7.5% | 088980(맥쿼리인프라):+4.6% | 007310(오뚜기):-8.7% | 145020(휴젤):-32.4% | 098460(고영):-14.9% | 011790(SKC):-25.3% | 215600(신라젠):-10.2% | 009150(삼성전기):-28.4% | 005930(삼성전자):-0.9%,2015-2017,2018
20181112,2018,0.00217854493020897,0.0028404196071495826,-0.02422948042861872,0.02640802535882769,0.0006599999999999999,0.21999999999999997,0.045899400000000035,0.0,-0.11208378597501308,0.10929873760195326,0.025063214989217555,0.050836493588871205,-0.018252290145344602,0.0350702659160822,0,0.005178774946190762,0.06933102833032975,-0.06415225338413899,0.021961111144960244,0.14,0.00042000000000000007,기타금융업,0.18,0.06639999999999997,005830(DB손해보험):-9.4% | 000810(삼성화재):-5.1% | 001450(현대해상):-13.4% | 251270(넷마블):-8.9% | 006360(GS건설):+3.2% | 095700(제넥신):-12.4% | 145020(휴젤):+22.1% | 085660(차바이오텍):-3.4% | 086900(메디톡스):+13.5% | 000210(DL):+19.3%,2015-2017,2018
20190102,2019,0.07242921062952612,0.07345973197221942,0.07992874569182495,-0.007499535062298834,0.0009599999999999999,0.31999999999999995,0.03625944999999997,0.0,0.248010961682206,-0.010794914984853873,0.04400415457683583,0.061718240895842935,0.055635093221130916,0.09936248751732105,0,0.10625135456411434,-0.03369871266094379,0.13995006722505815,0.06597444109187167,0.12,0.00035999999999999997,기타금융업,0.14,0.0624,139130(iM금융지주):+3.3% | 138930(BNK금융지주):-0.9% | 241560(두산밥캣):+0.5% | 085660(차바이오텍):+29.9% | 018250(애경산업):+8.5% | 006800(미래에셋증권):+14.3% | 004000(롯데정밀화학):+16.1% | 032830(삼성생명):+5.9% | 078930(GS):+6.3% | 010140(삼성중공업):+16.0%,2016-2018,2019
20190307,2019,-0.022619697858984322,-0.02162175204607132,0.00458995230752679,-0.027209650166511112,0.0010199999999999999,0.33999999999999997,0.026915750000000016,0.0,0.011919074390715914,-0.03815838319462043,-0.03953259911287935,-0.01902534590191485,0.040668024850908334,-0.06868970528948329,0,-0.11691036123735453,-0.04149993877907703,-0.0754104224582775,-0.04537962478863655,0.09999999999999998,0.0002999999999999999,UNMAPPED_SECTOR,0.1,0.050399999999999986,138930(BNK금융지주):+1.5% | 088350(한화생명):-14.5% | 018250(애경산업):+6.8% | 068760(셀트리온제약):-8.3% | 006650(대한유화):-0.8% | 023530(롯데쇼핑):-10.1% | 241560(두산밥캣):+4.3% | 042660(한화오션):-9.3% | 215600(신라젠):-22.6% | 267250(HD현대):-13.0%,2016-2018,2019
20190508,2019,-0.05586573493826641,-0.055015248662062186,-0.04140638943423158,-0.014459345504034826,0.0009000000000000002,0.30000000000000004,0.02624335,0.0,0.03203595026450957,-0.05611372026509746,-0.032958774626420884,-0.018778736738378536,-0.01852410312486247,-0.05531772059631304,0,-0.05168119467155515,-0.08973410203445226,0.038052907362897105,-0.06569913278253303,0.14,0.00042000000000000007,UNMAPPED_SECTOR,0.1,0.044800000000000006,088350(한화생명):-18.6% | 139130(iM금융지주):-10.3% | 000880(한화):+4.9% | 032830(삼성생명):+0.1% | 020150(롯데에너지머티리얼즈):+13.0% | 078340(컴투스):-0.4% | 023530(롯데쇼핑):-11.2% | 138930(BNK금융지주):+5.9% | 042670(HD현대인프라코어):-15.7% | 051910(LG화학):-1.6%,2016-2018,2019
20190708,2019,-0.03605554486032947,-0.03507131760428585,-0.015304412586110594,-0.020751132274218875,0.0010199999999999999,0.33999999999999997,0.022730950000000028,0.0,-0.06447695817924606,-0.02078194000305922,0.014711838709756708,-0.036600681375378454,-0.025349147576303382,-0.013510974625515138,0,-0.06591388979616647,-0.017880799081349614,-0.04803309071481686,-0.03611019269657456,0.19999999999999996,0.0005999999999999998,UNMAPPED_SECTOR,0.14,0.05439999999999999,139130(iM금융지주):-8.6% | 042670(HD현대인프라코어):+7.1% | 078340(컴투스):-2.6% | 069960(현대백화점):-1.0% | 088350(한화생명):-18.2% | 298380(에이비엘바이오):+21.6% | 316140(우리금융지주):-12.0% | 002790(아모레퍼시픽홀딩스):-2.6% | 215600(신라젠):-56.1% | 008930(한미사이언스):-18.5%,2016-2018,2019
