date,year,portfolio_return,portfolio_return_gross,benchmark_return,alpha,transaction_cost,turnover,cash_drag_pct,sl_triggered_rate,ic_spearman,q1_ret,q2_ret,q3_ret,q4_ret,q5_ret,q_monotonic,top_decile_return,bottom_decile_return,long_short_return,portfolio_return_tuned,turnover_tuned,transaction_cost_tuned,top_sector,top_sector_weight,sector_hhi,top_picks,train_period,test_year
20180102,2018,-0.027590848635654974,-0.02710440083607302,-0.0317782404411436,0.004187391805488626,0.0005,1.0,0.024501299999999948,0.0,0.05101161094570426,-0.007709074111542677,-0.006631215661299393,-0.007595177445600573,0.006168944511215386,-0.01169205709597649,0,-0.0200785114272314,-0.023848834074008226,0.003770322646776826,-0.027590848635654974,1.0,0.0005,전자부품제조업,0.1,0.04879999999999999,036540(SFA반도체):+7.8% | 042670(HD현대인프라코어):-3.7% | 090430(아모레퍼시픽):-9.3% | 048260(오스템임플란트):-8.8% | 051910(LG화학):-6.0% | 214370(케어젠):-0.2% | 000880(한화):-3.0% | 168330(내츄럴엔도텍):-14.6% | 009150(삼성전기):-8.4% | 034220(LG디스플레이):-10.3%,2015-2017,2018
20180306,2018,-0.023501934808371705,-0.022269995002074307,0.018443989863866705,-0.04194592467223841,0.00126,0.42000000000000004,0.04481619999999997,0.0,-0.016468649111613446,0.061651215578690535,0.03131270411693041,0.011842747126205928,0.026387000862022055,-0.01638907726230108,0,-0.004330449306654629,0.1072522289388102,-0.11158267824546483,-0.03656980952288935,0.21999999999999997,0.0006599999999999999,전자부품제조업,0.08,0.04399999999999999,042670(HD현대인프라코어):+16.0% | 009830(한화솔루션):-11.2% | 041960(코미팜):-13.9% | 009150(삼성전기):+26.6% | 003550(LG):-10.9% | 095340(ISC):-0.5% | 090430(아모레퍼시픽):+23.0% | 051910(LG화학):-14.1% | 034220(LG디스플레이):-19.2% | 012330(현대모비스):+9.6%,2015-2017,2018
20180504,2018,-0.038941772530719176,-0.037729311463162746,-0.08407257765951427,0.045130805128795096,0.00126,0.42000000000000004,0.02939460000000005,0.0,0.06511628354358881,-0.09288770172998474,-0.05896219829319364,-0.04992908640412183,-0.06567654376621251,-0.04841319435772814,0,-0.04792956181660531,-0.04672525006322151,-0.0012043117533837994,-0.045596631961017264,0.31999999999999995,0.0009599999999999999,기타금융업,0.1,0.0528,031980(피에스케이홀딩스):+9.4% | 017890(한국알콜):+2.3% | 007820(에스엠코어):-9.5% | 108670(LX하우시스):-12.0% | 003550(LG):-16.0% | 003670(포스코퓨처엠):+32.7% | 000210(DL):-10.6% | 016250(SGC E&C):-30.1% | 012330(현대모비스):-12.8% | 000660(SK하이닉스):+4.6%,2015-2017,2018
20180709,2018,0.032691112530287336,0.03418033220866785,-0.020578609110653134,0.05326972164094047,0.0014399999999999999,0.48,0.031607799999999964,0.0,0.17353666712693902,-0.051353046891197615,-0.027822019627620015,0.023927167875772596,0.0005037754103519123,0.023980405369241287,0,0.05054718598964528,-0.061136681656356766,0.11168386764600205,0.026338151323435754,0.30000000000000004,0.0009000000000000002,의약품제조업,0.1,0.04879999999999999,051910(LG화학):+8.1% | 048530(인트론바이오):+0.1% | 090430(아모레퍼시픽):-10.5% | 011070(LG이노텍):-7.0% | 034730(SK):+1.5% | 170900(동아에스티):+13.0% | 005490(POSCO홀딩스):-0.3% | 096770(SK이노베이션):-49.2% | 003670(포스코퓨처엠):+41.9% | 140410(메지온):+94.7%,2015-2017,2018
20180906,2018,-0.08159766933887258,-0.08043902250723164,-0.08787787058537683,0.006280201246504247,0.00126,0.42000000000000004,0.025700599999999962,0.0,0.03679535283134757,-0.11095050923331214,-0.1192801968733801,-0.11145705188641569,-0.11139452985400834,-0.10453325336170939,0,-0.07231509933209941,-0.10308502268427376,0.03076992335217435,-0.1192225100113311,0.26,0.0007800000000000001,의약품제조업,0.14,0.0568,042670(HD현대인프라코어):-11.7% | 003550(LG):-4.7% | 051910(LG화학):-4.7% | 181710(NHN):-11.1% | 011170(롯데케미칼):-7.4% | 056190(에스에프에이):+7.3% | 034220(LG디스플레이):-13.8% | 001040(CJ):-9.7% | 012330(현대모비스):-21.3% | 093050(LF):-11.1%,2015-2017,2018
20181112,2018,0.04254265031330817,0.043481783918835136,0.02903151333801362,0.013511136975294553,0.0009000000000000002,0.30000000000000004,0.026631850000000012,0.0,0.029227115902859716,0.026496572686815524,0.0319549612049421,0.09505763650326736,0.047826681403988755,0.043723351972594714,0,0.027941177519142265,0.031420325273898625,-0.00347914775475636,0.05625084301290473,0.16000000000000003,0.0004800000000000001,의약품제조업,0.08,0.04559999999999999,051910(LG화학):+6.1% | 086450(동국제약):+9.5% | 039840(디오):+0.2% | 007570(일양약품):-5.6% | 108320(LX세미콘):-7.0% | 003550(LG):+7.5% | 012330(현대모비스):+8.3% | 011070(LG이노텍):-12.9% | 005440(현대지에프홀딩스):+23.3% | 034730(SK):-4.4%,2015-2017,2018
20190102,2019,0.09033289225513497,0.09216773404833624,0.09009091757198431,0.00024197468315065307,0.0016800000000000003,0.56,0.03578950000000003,0.0,0.14783734572204035,0.08155147345254461,0.08682996618437867,0.11340376889484449,0.19955303849099185,0.09598788949083645,0,0.0957698884624051,0.08234215840402163,0.013427730058383464,0.08095051590797886,0.21999999999999997,0.0006599999999999999,기타화학제품제조업,0.1,0.05039999999999999,237690(에스티팜):+21.2% | 001800(오리온홀딩스):+16.2% | 204320(HL만도):+6.3% | 033240(자화전자):+5.8% | 161000(애경케미칼):+20.8% | 168330(내츄럴엔도텍):-67.5% | 041140(넥슨지티):+41.9% | 005490(POSCO홀딩스):+5.3% | 069960(현대백화점):+10.6% | 003240(태광산업):+15.4%,2016-2018,2019
20190307,2019,-0.01097958241522723,-0.009612848145668236,-0.02110481692081559,0.01012523450558836,0.00138,0.45999999999999996,0.019570100000000035,0.0,0.032595439555014705,0.009800239944351153,0.007945556169683217,-0.007368786275896197,0.04118697504395467,-0.00867049569445901,0,0.007272122778698864,0.017538244313276774,-0.01026612153457791,-0.03677927599791897,0.07999999999999996,0.0002399999999999999,특수목적용기계제조업,0.08,0.04639999999999998,014680(한솔케미칼):-5.2% | 006620(동구바이오제약):+23.4% | 073070(에이팸):-7.2% | 003060(에이프로젠바이오로직):-9.1% | 067290(JW신약):-12.0% | 203690(아크솔루션스):-4.8% | 005490(POSCO홀딩스):-1.8% | 010120(LS ELECTRI):-7.7% | 011070(LG이노텍):+4.2% | 009150(삼성전기):+0.4%,2016-2018,2019
20190508,2019,-0.03205695199970304,-0.02984499859650317,-0.027536532224596188,-0.004520419775106855,0.00228,0.76,0.01680680000000001,0.0,0.06563944485617719,-0.07262760847427677,-0.04290898899274412,-0.016327987182296742,-0.07849815867344835,-0.038835612530364376,0,-0.028216820813754605,-0.04052465390767414,0.012307833093919533,-0.05385364669694748,0.43999999999999995,0.0013199999999999998,기타금융업,0.12,0.05359999999999999,006620(동구바이오제약):-23.1% | 200230(텔콘RF제약):-14.6% | 241710(코스메카코리아):+28.9% | 139480(이마트):-14.2% | 084110(휴온스글로벌):-18.2% | 012630(HDC):-15.1% | 006260(LS):+4.3% | 069080(웹젠):+2.0% | 234080(JW생명과학):-5.0% | 243070(휴온스):-11.2%,2016-2018,2019
20190708,2019,0.004839254043364383,0.006832782953612484,-0.006220805244918883,0.011060059288283266,0.00198,0.6599999999999999,0.014972399999999997,0.0,0.005502047914613077,-0.04217064344887483,-0.022959161256839618,-0.009273926201461129,-0.005174038305852097,-0.013123870935299953,0,-0.013003174226249045,-0.07069178881920912,0.057688614592960076,-0.03635082314133897,0.5,0.0015,기타금융업,0.1,0.043999999999999984,012630(HDC):-7.8% | 049950(미래컴퍼니):-7.9% | 226320(잇츠한불):-13.5% | 090430(아모레퍼시픽):-14.2% | 067080(대화제약):-14.4% | 011690(와이투솔루션):-21.9% | 006650(대한유화):-5.4% | 161000(애경케미칼):-4.2% | 139480(이마트):-19.4% | 009150(삼성전기):+7.7%,2016-2018,2019
