date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_42d_lag1_close
20180102,2018,036540,SFA반도체,반도체제조업,2345,852.0,1997940.0,2389.0,2574.0,20180307,330824643415,0.5313488949326535,2.108450229509765,1.0,0.0777094908290692
20180102,2018,042670,HD현대인프라코어,특수목적용기계제조업,9080,220.0,1997600.0,7722.0,7433.0,20180307,1888617872040,0.5240873860701825,2.095672817463191,2.0,-0.037376352641876776
20180102,2018,090430,아모레퍼시픽,기타화학제품제조업,312500,6.0,1875000.0,311782.0,282765.0,20180307,18268278125000,0.5269019272215807,2.0568910582203617,3.0,-0.0930688048931827
20180102,2018,048260,오스템임플란트,의료용기기제조업,59100,33.0,1950300.0,489284.0,446006.0,20180307,844285874700,0.5244660180567442,1.868647173419706,4.0,-0.08845189489732097
20180102,2018,051910,LG화학,기초화학물질제조업,411000,4.0,1644000.0,409975.0,385355.0,20180307,29013452973000,0.5272313505241828,1.754517864536067,5.0,-0.06005154576976279
20180102,2018,214370,케어젠,기초의약물질및생물학적제제제조업,88300,22.0,1942600.0,13764.0,13734.0,20180307,948606900000,0.5241756273374505,1.7050725903098722,6.0,-0.0021454608522941676
20180102,2018,000880,한화,기타화학제품제조업,43250,46.0,1989500.0,43012.0,41707.0,20180307,3241965288750,0.5239346983493323,1.687753467526506,7.0,-0.0303402093442805
20180102,2018,168330,내츄럴엔도텍,자연과학및공학연구개발업,23750,84.0,1995000.0,46564.0,39772.0,20180307,480487200000,0.5175391268248173,1.6534174538436646,8.0,-0.145853076948103
20180102,2018,009150,삼성전기,전자부품제조업,101000,19.0,1919000.0,99955.0,91553.0,20180307,7544063296000,0.5313327477353542,1.6267354603599844,9.0,-0.08405113351927485
20180102,2018,034220,LG디스플레이,전자부품제조업,29850,67.0,1999950.0,28449.0,25530.0,20180307,10680798645000,0.5312627794720859,1.6207418124862394,10.0,-0.10262202668976994
20180102,2018,001060,JW중외제약,의약품제조업,45600,43.0,1960800.0,39005.0,35316.0,20180307,873296407200,0.5243797915308985,1.5061712181696356,11.0,-0.09458541142848576
20180102,2018,249420,일동제약,의약품제조업,22650,88.0,1993200.0,20975.0,21429.0,20180307,444603463800,0.5241142742837224,1.4804326208746188,12.0,0.021690162715970907
20180102,2018,122990,와이솔,전자부품제조업,14450,138.0,1994100.0,14367.0,15068.0,20180307,331972320350,0.5293008255340623,1.452676171012131,13.0,0.048816051163691254
20180102,2018,034730,SK,기타금융업,283000,7.0,1981000.0,280476.0,294036.0,20180307,19911964051000,0.5304240971925063,1.3737849142958576,14.0,0.04834861570640103
20180102,2018,170900,동아에스티,의약품제조업,100000,20.0,2000000.0,89302.0,93628.0,20180307,844386800000,0.5224747208689429,1.321498293498585,15.0,0.048445780362107005
20180102,2018,078930,GS,기타금융업,62500,32.0,2000000.0,61248.0,65939.0,20180307,5807211125000,0.5297237416132136,1.3213817522726652,16.0,0.07658467598508656
20180102,2018,023530,롯데쇼핑,종합소매업,200500,9.0,1804500.0,204422.0,198911.0,20180307,5638470423500,0.5284842298031571,1.31292582220989,17.0,-0.02696060865867178
20180102,2018,222800,심텍,전자부품제조업,10500,190.0,1995000.0,9804.0,8959.0,20180907,238906069500,0.5274575714786292,1.2947786438468385,18.0,-0.08624938153009187
20180102,2018,052790,액토즈소프트,소프트웨어개발및공급업,17700,112.0,1982400.0,19606.0,23714.0,20180308,200552292600,0.5170638633629856,1.2861326859580806,19.0,0.2095250546450509
20180102,2018,004150,한솔홀딩스,기타금융업,4565,438.0,1999470.0,4838.0,5412.0,20190712,211632811115,0.5292005681128323,1.2822360004327136,20.0,0.11863375909643126
20180102,2018,012330,현대모비스,자동차신품부품제조업,257000,7.0,1799000.0,255830.0,213936.0,20180307,25017372791000,0.5312003777267195,1.227783392396451,21.0,-0.16375793774114666
20180102,2018,015750,성우하이텍,자동차신품부품제조업,6420,311.0,1996620.0,5950.0,6208.0,20180307,385200000000,0.5311953206325988,1.2274243442017874,22.0,0.043293586028839925
20180102,2018,145020,휴젤,기초의약물질및생물학적제제제조업,555000,3.0,1665000.0,190431.0,197568.0,20180307,2390776275000,0.5202008655365227,1.2100089513910137,23.0,0.037481044795051544
20180102,2018,105630,한세실업,봉제의복제조업,26700,74.0,1975800.0,26588.0,21446.0,20180307,1068000000000,0.5162523911555641,1.181080686674329,24.0,-0.19340120270294792
20180102,2018,214320,이노션,광고업,73600,27.0,1987200.0,34879.0,29928.0,20180307,1472000000000,0.5259511442066381,1.1482748683351203,25.0,-0.14193951096383517
20180102,2018,267260,HD현대일렉트릭,"전동기,발전기및전기변환ㆍ공급ㆍ제어장치제조업",115500,17.0,1963500.0,50589.0,36583.0,20180307,1178767936500,0.5159603281913561,1.1286952314685152,26.0,-0.27685305907182634
20180102,2018,017800,현대엘리베이터,일반목적용기계제조업,55500,36.0,1998000.0,37945.0,41747.0,20180307,1367104471500,0.520786163563409,1.1283370182723407,27.0,0.10019953599013576
